Group12,Group2,Group3,Group4,Group5,NoTrans,Quantity,GrossValue,NettValue,DiscountValue,AvgTransValue
9000000039,06 Peebles,,,,1,1,29.50,29.50,0.00,29.50
9000000039,06 Peebles,,,,1,1,17.50,17.50,0.00,17.50
9000000039,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,17.50,17.50,0.00,17.50
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,22.50,22.50,0.00,22.50
9000000039,06 Peebles,,,,1,1,19.50,19.50,0.00,19.50
9000000039,06 Peebles,,,,1,1,27.50,27.50,0.00,27.50
9000000039,06 Peebles,,,,1,1,17.95,17.95,0.00,17.95
9000000039,06 Peebles,,,,1,1,17.95,17.95,0.00,17.95
9000000039,06 Peebles,,,,1,1,22.00,17.00,0.00,17.00
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,19.50,19.50,0.00,19.50
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,22.50,22.50,0.00,22.50
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,19.50,19.50,0.00,19.50
9000000039,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000039,06 Peebles,,,,1,1,17.95,17.95,0.00,17.95
9000000039,06 Peebles,,,,1,1,17.95,17.95,0.00,17.95
9000000039,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000039,06 Peebles,,,,1,1,19.50,19.50,0.00,19.50
9000000039,06 Peebles,,,,1,1,29.50,29.50,0.00,29.50
9000000039,06 Peebles,,,,1,1,24.50,24.50,0.00,24.50
9000000039,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,29.50,29.50,0.00,29.50
9000000039,06 Peebles,,,,1,1,19.50,19.50,0.00,19.50
9000000039,06 Peebles,,,,1,1,29.50,29.50,0.00,29.50
9000000039,06 Peebles,,,,1,1,22.00,19.80,0.00,19.80
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,19.50,19.50,0.00,19.50
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,10.00,10.00,0.00,10.00
9000000039,06 Peebles,,,,1,1,17.95,17.95,0.00,17.95
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,17.50,17.50,0.00,17.50
9000000039,06 Peebles,,,,1,1,19.50,17.55,0.00,17.55
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,19.50,19.50,0.00,19.50
9000000039,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000039,06 Peebles,,,,1,1,19.50,19.50,0.00,19.50
9000000039,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000039,06 Peebles,,,,1,1,22.50,22.50,0.00,22.50
9000000039,06 Peebles,,,,1,1,17.95,17.95,0.00,17.95
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,24.50,24.50,0.00,24.50
9000000039,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000039,06 Peebles,,,,1,1,22.50,22.50,0.00,22.50
9000000039,06 Peebles,,,,1,1,17.95,17.95,0.00,17.95
9000000039,06 Peebles,,,,1,1,17.95,17.95,0.00,17.95
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,19.50,19.50,0.00,19.50
9000000039,06 Peebles,,,,1,1,22.50,22.50,0.00,22.50
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,20.00,18.00,0.00,18.00
9000000039,06 Peebles,,,,1,1,19.50,19.50,0.00,19.50
9000000039,06 Peebles,,,,1,1,29.50,29.50,0.00,29.50
9000000039,06 Peebles,,,,1,1,27.50,27.50,0.00,27.50
9000000039,06 Peebles,,,,1,1,24.50,24.50,0.00,24.50
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,24.50,24.50,0.00,24.50
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,24.50,24.50,0.00,24.50
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,17.95,17.95,0.00,17.95
9000000039,06 Peebles,,,,1,1,17.95,17.95,0.00,17.95
9000000039,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000039,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000039,06 Peebles,,,,1,1,28.50,23.50,0.00,23.50
9000000039,06 Peebles,,,,1,1,24.50,24.50,0.00,24.50
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,29.50,26.55,0.00,26.55
9000000039,06 Peebles,,,,1,1,29.50,29.50,0.00,29.50
9000000039,06 Peebles,,,,1,1,22.50,22.50,0.00,22.50
9000000039,06 Peebles,,,,1,1,24.50,24.50,0.00,24.50
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,24.50,24.50,0.00,24.50
9000000039,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000039,06 Peebles,,,,1,1,19.50,19.50,0.00,19.50
9000000039,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000039,06 Peebles,,,,1,1,24.50,24.50,0.00,24.50
9000000039,06 Peebles,,,,1,1,18.00,16.20,0.00,16.20
9000000039,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000039,06 Peebles,,,,1,1,24.50,24.50,0.00,24.50
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,0,0.00,0.00,-2.20,0.00
9000000039,06 Peebles,,,,1,1,19.50,17.55,0.00,17.55
9000000039,06 Peebles,,,,1,1,28.00,28.00,0.00,28.00
9000000039,06 Peebles,,,,1,0,0.00,0.00,-2.00,0.00
9000000039,06 Peebles,,,,1,0,0.00,0.00,-1.95,0.00
9000000039,06 Peebles,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,06 Peebles,,,,1,0,0.00,0.00,-2.95,0.00
9000000039,06 Peebles,,,,1,0,0.00,0.00,-1.95,0.00
9000000039,06 Peebles,,,,1,0,0.00,0.00,-1.80,0.00
9000000039,06 Peebles,,,,1,1,17.50,17.50,0.00,17.50
9000000039,06 Peebles,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000039,08 Perth,,,,1,-1,-24.60,-24.60,0.00,-24.60
9000000039,09 Largs,,,,1,1,25.00,12.50,0.00,12.50
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,-1,-27.50,-27.50,0.00,-27.50
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,27.50,22.50,0.00,22.50
9000000039,09 Largs,,,,1,1,24.50,24.50,0.00,24.50
9000000039,09 Largs,,,,1,1,20.00,20.00,0.00,20.00
9000000039,09 Largs,,,,1,1,22.50,22.50,0.00,22.50
9000000039,09 Largs,,,,1,1,29.50,24.50,0.00,24.50
9000000039,09 Largs,,,,1,1,25.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,29.50,24.50,0.00,24.50
9000000039,09 Largs,,,,1,1,27.50,27.50,0.00,27.50
9000000039,09 Largs,,,,1,1,25.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,18.00,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,26.50,19.50,0.00,19.50
9000000039,09 Largs,,,,1,1,22.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,17.50,17.50,0.00,17.50
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,-1,-15.00,-15.00,0.00,-15.00
9000000039,09 Largs,,,,1,1,23.50,17.50,0.00,17.50
9000000039,09 Largs,,,,1,1,23.95,18.95,0.00,18.95
9000000039,09 Largs,,,,1,1,27.50,27.50,0.00,27.50
9000000039,09 Largs,,,,1,1,25.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,17.95,17.95,0.00,17.95
9000000039,09 Largs,,,,1,1,17.95,17.95,0.00,17.95
9000000039,09 Largs,,,,1,1,18.00,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,24.50,24.50,0.00,24.50
9000000039,09 Largs,,,,1,1,22.50,22.50,0.00,22.50
9000000039,09 Largs,,,,1,1,10.00,10.00,0.00,10.00
9000000039,09 Largs,,,,1,1,29.50,29.50,0.00,29.50
9000000039,09 Largs,,,,1,1,29.50,29.50,0.00,29.50
9000000039,09 Largs,,,,1,1,29.95,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,12.50,12.50,0.00,12.50
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,22.50,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,25.00,20.00,0.00,20.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,25.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,17.95,17.95,0.00,17.95
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,15.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,26.50,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,26.50,22.00,0.00,22.00
9000000039,09 Largs,,,,1,-1,-18.95,-18.95,0.00,-18.95
9000000039,09 Largs,,,,1,-1,-23.95,-23.95,0.00,-23.95
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,24.50,24.50,0.00,24.50
9000000039,09 Largs,,,,1,1,25.00,19.50,0.00,19.50
9000000039,09 Largs,,,,1,1,25.00,20.00,0.00,20.00
9000000039,09 Largs,,,,1,1,20.00,20.00,0.00,20.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,24.50,19.50,0.00,19.50
9000000039,09 Largs,,,,1,1,24.50,24.50,0.00,24.50
9000000039,09 Largs,,,,1,1,28.00,28.00,0.00,28.00
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,24.50,19.50,0.00,19.50
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,22.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,15.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,23.95,23.95,0.00,23.95
9000000039,09 Largs,,,,1,-1,-22.50,-22.50,0.00,-22.50
9000000039,09 Largs,,,,1,1,25.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,22.50,22.50,0.00,22.50
9000000039,09 Largs,,,,1,1,23.95,17.50,0.00,17.50
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,25.00,20.00,0.00,20.00
9000000039,09 Largs,,,,1,1,25.00,20.00,0.00,20.00
9000000039,09 Largs,,,,1,1,29.50,29.50,0.00,29.50
9000000039,09 Largs,,,,1,1,18.00,12.50,0.00,12.50
9000000039,09 Largs,,,,1,1,25.00,20.00,0.00,20.00
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,29.50,29.50,0.00,29.50
9000000039,09 Largs,,,,1,1,29.95,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,23.50,15.00,0.00,15.00
9000000039,09 Largs,,,,1,-1,-20.00,-20.00,0.00,-20.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,-1,-20.00,-20.00,0.00,-20.00
9000000039,09 Largs,,,,1,1,28.00,28.00,0.00,28.00
9000000039,09 Largs,,,,1,1,18.00,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,29.50,29.50,0.00,29.50
9000000039,09 Largs,,,,1,1,23.50,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,29.50,29.50,0.00,29.50
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,-1,-22.00,-22.00,0.00,-22.00
9000000039,09 Largs,,,,1,1,29.50,29.50,0.00,29.50
9000000039,09 Largs,,,,1,1,19.50,17.55,0.00,17.55
9000000039,09 Largs,,,,1,1,20.00,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,27.50,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,24.50,19.50,0.00,19.50
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,22.50,17.50,0.00,17.50
9000000039,09 Largs,,,,1,1,23.50,19.50,0.00,19.50
9000000039,09 Largs,,,,1,1,25.00,20.00,0.00,20.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,18.00,16.20,0.00,16.20
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,22.00,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,15.00,13.50,0.00,13.50
9000000039,09 Largs,,,,1,-1,-25.00,-25.00,0.00,-25.00
9000000039,09 Largs,,,,1,1,25.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,22.00,17.00,0.00,17.00
9000000039,09 Largs,,,,1,1,26.50,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,15.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,15.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,26.50,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,26.50,19.50,0.00,19.50
9000000039,09 Largs,,,,1,1,19.50,17.91,0.00,17.91
9000000039,09 Largs,,,,1,-1,-25.00,-25.00,0.00,-25.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,28.50,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,22.00,20.21,0.00,20.21
9000000039,09 Largs,,,,1,1,18.00,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,23.50,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,23.50,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,24.50,19.50,0.00,19.50
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,27.50,27.50,0.00,27.50
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,25.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,22.00,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,18.00,12.50,0.00,12.50
9000000039,09 Largs,,,,1,1,26.50,26.50,0.00,26.50
9000000039,09 Largs,,,,1,1,18.00,12.50,0.00,12.50
9000000039,09 Largs,,,,1,1,17.50,12.50,0.00,12.50
9000000039,09 Largs,,,,1,1,26.50,26.50,0.00,26.50
9000000039,09 Largs,,,,1,1,26.50,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,26.50,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,22.50,22.50,0.00,22.50
9000000039,09 Largs,,,,1,1,25.00,20.00,0.00,20.00
9000000039,09 Largs,,,,1,1,15.00,13.50,0.00,13.50
9000000039,09 Largs,,,,1,1,25.00,20.00,0.00,20.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,12.50,10.00,0.00,10.00
9000000039,09 Largs,,,,1,1,20.00,20.00,0.00,20.00
9000000039,09 Largs,,,,1,-1,-18.00,-18.00,0.00,-18.00
9000000039,09 Largs,,,,1,-1,-18.00,-18.00,0.00,-18.00
9000000039,09 Largs,,,,1,1,12.50,12.50,0.00,12.50
9000000039,09 Largs,,,,1,1,18.00,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,24.50,24.50,0.00,24.50
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,24.50,24.50,0.00,24.50
9000000039,09 Largs,,,,1,1,15.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,18.00,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,22.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,15.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,12.50,12.50,0.00,12.50
9000000039,09 Largs,,,,1,1,22.00,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,29.50,29.50,0.00,29.50
9000000039,09 Largs,,,,1,1,29.50,29.50,0.00,29.50
9000000039,09 Largs,,,,1,1,15.00,13.50,0.00,13.50
9000000039,09 Largs,,,,1,1,29.50,20.00,0.00,20.00
9000000039,09 Largs,,,,1,1,25.00,20.00,0.00,20.00
9000000039,09 Largs,,,,1,1,24.50,12.50,0.00,12.50
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,25.00,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,24.50,24.50,0.00,24.50
9000000039,09 Largs,,,,1,1,23.50,17.50,0.00,17.50
9000000039,09 Largs,,,,1,1,15.00,13.50,0.00,13.50
9000000039,09 Largs,,,,1,1,24.50,24.50,0.00,24.50
9000000039,09 Largs,,,,1,1,15.00,13.50,0.00,13.50
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,1,17.50,15.75,0.00,15.75
9000000039,09 Largs,,,,1,1,28.50,15.00,0.00,15.00
9000000039,09 Largs,,,,1,1,22.00,22.00,0.00,22.00
9000000039,09 Largs,,,,1,1,26.50,26.50,0.00,26.50
9000000039,09 Largs,,,,1,1,19.50,17.55,0.00,17.55
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,1,29.95,18.00,0.00,18.00
9000000039,09 Largs,,,,1,1,26.50,18.00,0.00,18.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,1,24.50,24.50,0.00,24.50
9000000039,09 Largs,,,,1,1,25.00,20.00,0.00,20.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,1,25.00,12.50,0.00,12.50
9000000039,09 Largs,,,,1,0,0.00,0.00,-7.00,0.00
9000000039,09 Largs,,,,1,-1,-20.00,-20.00,0.00,-20.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-6.45,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-6.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-7.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-10.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-10.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-7.95,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-10.00,0.00
9000000039,09 Largs,,,,1,1,15.00,13.50,0.00,13.50
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-10.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-4.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-6.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-8.50,0.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-7.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-2.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-8.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-12.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-8.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-4.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-10.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-7.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-4.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-4.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-10.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-1.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-1.95,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-12.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-6.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-4.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-8.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-10.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-8.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-7.95,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-10.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-4.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-12.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-1.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-1.59,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-4.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-2.00,0.00
9000000039,09 Largs,,,,1,1,23.95,23.95,0.00,23.95
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-1.80,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-1.79,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-7.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-8.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-9.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-1.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-8.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-1.75,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-4.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-11.95,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-1.95,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-13.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-1.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-1.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-4.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-1.50,0.00
9000000039,09 Largs,,,,1,1,22.00,17.00,0.00,17.00
9000000039,09 Largs,,,,1,1,15.00,13.50,0.00,13.50
9000000039,09 Largs,,,,1,0,0.00,0.00,-5.00,0.00
9000000039,09 Largs,,,,1,-1,-18.00,-18.00,0.00,-18.00
9000000039,09 Largs,,,,1,1,24.50,24.50,0.00,24.50
9000000039,09 Largs,,,,1,1,23.50,15.00,0.00,15.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-1.50,0.00
9000000039,09 Largs,,,,1,1,28.50,28.50,0.00,28.50
9000000039,09 Largs,,,,1,1,26.50,26.50,0.00,26.50
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-8.50,0.00
9000000039,09 Largs,,,,1,0,0.00,0.00,-9.50,0.00
9000000039,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000039,09 Largs,,,,1,1,15.00,13.50,0.00,13.50
