"ItemCode","AlternateItemCode","StyleCode","ProductType","Description","SubDescription","Measure","TillDescription","SuspendDate","DepartmentCode","SectionCode","SubSectionCode","ModelCode","SupplierCode","SupplierReference","LeadTime","DirectDelivery","PrimaryBarcode","VATCode","SellingPrice","RRP","SalesDiscountAllowed","PackSize","PackCostCurrency","LastUnitCost","DefaultSalePrice","CarriageCost","NormalPrice","OriginalSellingPrice","LinkedItemGroup1","LinkedItemGroup2","CatalogStyle","Itemised","CaptureSerialNumber","RollWidth","DoNotAllocate","DateSensitive","DeliveryVanUnits","PurchaserAddressRequired","CommissionCode","CubicCapacity","NumberOfSeats","Commodity","Archive","AttributeGroup 1","AttributeCode 1","RangeCode1","RangeDetail1","RangeCode2","RangeDetail2","RangeCode3","RangeDetail3","Specification 1","Specification 2","Specification 3","Specification 4","Specification 5","Specification 6","Specification 7","Specification 8","Specification 9","Specification 10"
1000850002,"1000850002","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Ltgrey/5","QUANTITY","95516 Pillowstep Popcorn Mule Ltgrey/5",,"1","4","141",,"80955","1953633",30,"N","5017414112118",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Ltgrey","SIZE ","5",,,,,,,,,,,,
1000850003,"1000850003","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Ltgrey/6","QUANTITY","95516 Pillowstep Popcorn Mule Ltgrey/6",,"1","4","141",,"80955","1953640",30,"N","5017414112125",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Ltgrey","SIZE ","6",,,,,,,,,,,,
1000850004,"1000850004","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Ltgrey/7","QUANTITY","95516 Pillowstep Popcorn Mule Ltgrey/7",,"1","4","141",,"80955","1953657",30,"N","5017414112132",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Ltgrey","SIZE ","7",,,,,,,,,,,,
1000850007,"1000850007","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Navy/L","QUANTITY","95516 Pillowstep Popcorn Mule Navy/L",,"1","4","141",,"80955","1714357",30,"N","5017414107961",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","L",,,,,,,,,,,,
1000850008,"1000850008","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Navy/XL","QUANTITY","95516 Pillowstep Popcorn Mule Navy/XL",,"1","4","141",,"80955","1714364",30,"N","5017414107978",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","XL",,,,,,,,,,,,
1000850009,"1000850009","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Dkred/4","QUANTITY","95516 Pillowstep Popcorn Mule Dkred/4",,"1","4","141",,"80955","2194271",30,"N","5017414175182",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Dkred","SIZE ","4",,,,,,,,,,,,
1000850010,"1000850010","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Dkred/5","QUANTITY","95516 Pillowstep Popcorn Mule Dkred/5",,"1","4","141",,"80955","2194288",30,"N","5017414175199",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Dkred","SIZE ","5",,,,,,,,,,,,
1000850011,"1000850011","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Dkred/6","QUANTITY","95516 Pillowstep Popcorn Mule Dkred/6",,"1","4","141",,"80955","2194295",30,"N","5017414175205",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Dkred","SIZE ","6",,,,,,,,,,,,
1000850012,"1000850012","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Dkred/7","QUANTITY","95516 Pillowstep Popcorn Mule Dkred/7",,"1","4","141",,"80955","2194301",30,"N","5017414175212",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Dkred","SIZE ","7",,,,,,,,,,,,
1000850013,"1000850013","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Navy/S","QUANTITY","95516 NAVY\S",,"1","4","141",,"80955","1714333",30,"N","5017414107947",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","S",,,,,,,,,,,,
1000850014,"1000850014","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Navy/M","QUANTITY","95516 NAVY\M",,"1","4","141",,"80955","1714340",30,"N","5017414107954",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","M",,,,,,,,,,,,
1000850015,"1000850015","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Beige/4","QUANTITY","95516 BEIGE\4",,"1","4","141",,"80955","1883398",30,"N","5017414114068",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Beige","SIZE ","4",,,,,,,,,,,,
1000850016,"1000850016","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Grey/4","QUANTITY","95516 GREY\4",,"1","4","141",,"80955","2194233",30,"N","2194233",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Grey","SIZE ","4",,,,,,,,,,,,
1000850017,"1000850017","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Navy/4","QUANTITY","95516 NAVY\4",,"1","4","141",,"80955","1819137",30,"N","5017414114785",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","4",,,,,,,,,,,,
1000850018,"1000850018","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Beige/5","QUANTITY","95516 BEIGE\5",,"1","4","141",,"80955","1883404",30,"N","5017414114075",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Beige","SIZE ","5",,,,,,,,,,,,
1000850019,"1000850019","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Grey/5","QUANTITY","95516 GREY\5",,"1","4","141",,"80955","2194240",30,"N","2194240",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Grey","SIZE ","5",,,,,,,,,,,,
1000850020,"1000850020","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Navy/5","QUANTITY","95516 NAVY\5",,"1","4","141",,"80955","1819144",30,"N","5017414114792",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","5",,,,,,,,,,,,
1000850021,"1000850021","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Beige/6","QUANTITY","95516 BEIGE\6",,"1","4","141",,"80955","1883411",30,"N","5017414114082",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Beige","SIZE ","6",,,,,,,,,,,,
1000850022,"1000850022","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Grey/6","QUANTITY","95516 GREY\6",,"1","4","141",,"80955","2194257",30,"N","2194257",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Grey","SIZE ","6",,,,,,,,,,,,
1000850023,"1000850023","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Navy/6","QUANTITY","95516 NAVY\6",,"1","4","141",,"80955","1819151",30,"N","5017414114808",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","6",,,,,,,,,,,,
1000850024,"1000850024","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Grey/7","QUANTITY","95516 GREY\7",,"1","4","141",,"80955","2194264",30,"N","2194264",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Grey","SIZE ","7",,,,,,,,,,,,
1000850025,"1000850025","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Navy/7","QUANTITY","95516 NAVY\7",,"1","4","141",,"80955","1819168",30,"N","5017414114815",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","7",,,,,,,,,,,,
1000850026,"1000850026","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Purple/4","QUANTITY","95516 PURPLE\4",,"1","4","141",,"80955","1819175",30,"N","5017414094582",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Purple","SIZE ","4",,,,,,,,,,,,
1000850027,"1000850027","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Purple/5","QUANTITY","95516 PURPLE\5",,"1","4","141",,"80955","1819182",30,"N","5017414094599",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Purple","SIZE ","5",,,,,,,,,,,,
1000850028,"1000850028","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Purple/6","QUANTITY","95516 PURPLE\6",,"1","4","141",,"80955","1819199",30,"N","5017414094612",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Purple","SIZE ","6",,,,,,,,,,,,
1000850029,"1000850029","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Purple/7","QUANTITY","95516 PURPLE\7",,"1","4","141",,"80955","1819205",30,"N","5017414094629",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Purple","SIZE ","7",,,,,,,,,,,,
1000850030,"1000850030","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Lt Blue/5","QUANTITY","95516 LTBLUE\5",,"1","4","141",,"80955","1886689",30,"N","5017414004895",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Lt Blue","SIZE ","5",,,,,,,,,,,,
1000850031,"1000850031","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Pink/5","QUANTITY","95516 PINK\5",,"1","4","141",,"80955","1755381",30,"N","5017414004796",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Pink","SIZE ","5",,,,,,,,,,,,
1000850032,"1000850032","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Lt Blue/7","QUANTITY","95516 LTBLUE\7",,"1","4","141",,"80955","1886702",30,"N","5017414004918",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Lt Blue","SIZE ","7",,,,,,,,,,,,
1000850033,"1000850033","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Lt Blue/4","QUANTITY","95516 LTBLUE\4",,"1","4","141",,"80955","1886672",30,"N","5017414004888",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Lt Blue","SIZE ","4",,,,,,,,,,,,
1000850034,"1000850034","100085","UNIT","95516 PILLOWSTEP POPCORN MULE","Dk Red/M","QUANTITY","95516 DKRED\M",,"1","4","141",,"80955","1714388",30,"N","5017414108074",1,20.00,,"Y",1.00,8.3300,8.3300,20.00,0.00,20.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Dk Red","SIZE ","M",,,,,,,,,,,,
1000860001,"1000860001","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","Ltgrey/6","QUANTITY","95593 Sparkle Velour Heel Mule Ltgrey/6",,"1","4","141",,"80955","1953923",30,"N","5017414043955",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Ltgrey","SIZE ","6",,,,,,,,,,,,
1000860002,"1000860002","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","Ltgrey/4","QUANTITY","95593 Sparkle Velour Heel Mule Ltgrey/4",,"1","4","141",,"80955","1953909",30,"N","5017414043924",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Ltgrey","SIZE ","4",,,,,,,,,,,,
1000860003,"1000860003","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","Ltgrey/5","QUANTITY","95593 Sparkle Velour Heel Mule Ltgrey/5",,"1","4","141",,"80955","1953916",30,"N","5017414175564",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Ltgrey","SIZE ","5",,,,,,,,,,,,
1000860004,"1000860004","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","Ltgrey/7","QUANTITY","95593 Sparkle Velour Heel Mule Ltgrey/7",,"1","4","141",,"80955","1953930",30,"N","5017414043962",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Ltgrey","SIZE ","7",,,,,,,,,,,,
1000860005,"1000860005","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","Dk Red/4","QUANTITY","95593 DKRED\4",,"1","4","141",,"80955","2144627",30,"N","5017414095527",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Dk Red","SIZE ","4",,,,,,,,,,,,
1000860006,"1000860006","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","Dk Red/5","QUANTITY","95593 DKRED\5",,"1","4","141",,"80955","2144634",30,"N","5017414095534",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Dk Red","SIZE ","5",,,,,,,,,,,,
1000860007,"1000860007","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","RED/5","QUANTITY","95593 RED\5",,"1","4","141",,"80955","1953879",30,"N","5017414043863",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","RED","SIZE ","5",,,,,,,,,,,,
1000860008,"1000860008","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","Dk Red/7","QUANTITY","95593 DKRED\7",,"1","4","141",,"80955","2144658",30,"N","5017414095558",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Dk Red","SIZE ","7",,,,,,,,,,,,
1000860009,"1000860009","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","Black/4","QUANTITY","95593 BLACK\4",,"1","4","141",,"80955","2144665",30,"N","5017414095428",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","4",,,,,,,,,,,,
1000860010,"1000860010","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","Black/5","QUANTITY","95593 BLACK\5",,"1","4","141",,"80955","2144672",30,"N","5017414095435",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","5",,,,,,,,,,,,
1000860011,"1000860011","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","Black/6","QUANTITY","95593 BLACK\6",,"1","4","141",,"80955","2144689",30,"N","5017414095442",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","6",,,,,,,,,,,,
1000860012,"1000860012","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","Black/7","QUANTITY","95593 BLACK\7",,"1","4","141",,"80955","2144696",30,"N","5017414095459",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","7",,,,,,,,,,,,
1000860013,"1000860013","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","Dk Red/6","QUANTITY","95593 DKRED\6",,"1","4","141",,"80955","2144641",30,"N","5017414095541",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Dk Red","SIZE ","6",,,,,,,,,,,,
1000860014,"1000860014","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","RED/6","QUANTITY","95593 RED\6",,"1","4","141",,"80955","1953886",30,"N","5017414043887",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","RED","SIZE ","6",,,,,,,,,,,,
1000860015,"1000860015","100086","UNIT","95593 SPARKLE VELOUR HEELED MULE","RED/7","QUANTITY","95593 RED\7",,"1","4","141",,"80955","1953893",30,"N","5017414043900",1,26.00,,"Y",1.00,10.8300,10.8300,26.00,0.00,26.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","RED","SIZE ","7",,,,,,,,,,,,
1000890001,"1000890001","100089","UNIT","4540AST RAIN HOOD NOS","BLUE/O/S","QUANTITY","4540Ast Rain Hood BLUE/O/S",,"1","9","190",,"80955","1069648",30,"N","5017414454027",1,1.99,,"Y",1.00,0.6000,0.6000,1.99,0.00,1.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BLUE","SIZE ","O/S",,,,,,,,,,,,
1000900001,"1000900001","100090","UNIT","8430 ASSTD SUPERMINI PLAIN UMBRELLAS","Asstd/O/S","QUANTITY","8430 ASStd Supermini Plain Umb ASStd/O/S",,"1","9","190",,"80955","1346541",30,"N","5017414843005",1,5.99,,"Y",1.00,2.5500,2.5500,5.99,0.00,5.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Asstd","SIZE ","O/S",,,,,,,,,,,,
1000910001,"1000910001","100091","UNIT","8431 ASSTD SUPERMINI PRINT UMBRELLAS","Asstd/O/S","QUANTITY","8431 ASStd Supermini Print Umb ASStd/O/S",,"1","9","190",,"80955","1346558",30,"N","5017414843104",1,5.99,,"Y",1.00,2.5500,2.5500,5.99,0.00,5.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Asstd","SIZE ","O/S",,,,,,,,,,,,
1000930001,"1000930001","100093","UNIT","*10007656 SLOGGI BASIC MAXI 3PK","White/18","QUANTITY","*10007656 Sloggi Basic Maxi3Pk White/18",,"2","25","220",,"80957","1243536",30,"N","7610604678166",1,30.00,,"Y",1.00,14.9600,14.9600,30.00,0.00,30.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","White","SIZE ","18",,,,,,,,,,,,
1000930002,"1000930002","100093","UNIT","*10007656 SLOGGI BASIC MAXI 3PK","Beige/12","QUANTITY","*10007656 Sloggi Basic Maxi3Pk Beige/12",,"2","25","220",,"80957","1243628",30,"N","7613112429367",1,30.00,,"Y",1.00,14.9600,14.9600,30.00,0.00,30.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Beige","SIZE ","12",,,,,,,,,,,,
1000930003,"1000930003","100093","UNIT","*10007656 SLOGGI BASIC MAXI 3PK","Black/12","QUANTITY","10007656 BLACK\12",,"2","25","220",,"80957","1243567",30,"N","7613138203224",1,30.00,,"Y",1.00,14.9600,14.9600,30.00,0.00,30.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","12",,,,,,,,,,,,
1000930004,"1000930004","100093","UNIT","*10007656 SLOGGI BASIC MAXI 3PK","Black/14","QUANTITY","10007656 BLACK\14",,"2","25","220",,"80957","1243574",30,"N","7613138203231",1,30.00,,"Y",1.00,14.9600,14.9600,30.00,0.00,30.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","14",,,,,,,,,,,,
1000930005,"1000930005","100093","UNIT","*10007656 SLOGGI BASIC MAXI 3PK","Black/16","QUANTITY","10007656 BLACK\16",,"2","25","220",,"80957","1243581",30,"N","7613138203248",1,30.00,,"Y",1.00,14.9600,14.9600,30.00,0.00,30.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","16",,,,,,,,,,,,
1000930006,"1000930006","100093","UNIT","*10007656 SLOGGI BASIC MAXI 3PK","Black/18","QUANTITY","10007656 BLACK\18",,"2","25","220",,"80957","1243598",30,"N","7613138203255",1,30.00,,"Y",1.00,14.9600,14.9600,30.00,0.00,30.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","18",,,,,,,,,,,,
1000930007,"1000930007","100093","UNIT","*10007656 SLOGGI BASIC MAXI 3PK","Black/20","QUANTITY","10007656 BLACK\20",,"2","25","220",,"80957","1243604",30,"N","7613138203262",1,30.00,,"Y",1.00,14.9600,14.9600,30.00,0.00,30.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","20",,,,,,,,,,,,
1000930008,"1000930008","100093","UNIT","*10007656 SLOGGI BASIC MAXI 3PK","Beige/10","QUANTITY","10007656 BEIGE\10",,"2","25","220",,"80957","1243611",30,"N","7613112429350",1,30.00,,"Y",1.00,14.9600,14.9600,30.00,0.00,30.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Beige","SIZE ","10",,,,,,,,,,,,
1000930009,"1000930009","100093","UNIT","*10007656 SLOGGI BASIC MAXI 3PK","Beige/20","QUANTITY","10007656 BEIGE\20",,"2","25","220",,"80957","1243666",30,"N","7613112429404",1,30.00,,"Y",1.00,14.9600,14.9600,30.00,0.00,30.00,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Beige","SIZE ","20",,,,,,,,,,,,
1000980001,"1000980001","100098","UNIT","MKN0844 TISBURY CREW","Navy/L","QUANTITY","MKN0844 NAVY\L",,"8","523","702",,"80986","2099767",30,"N","888242621821",1,79.95,,"Y",1.00,32.0000,32.0000,79.95,0.00,79.95,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","L",,,,,,,,,,,,
1000980002,"1000980002","100098","UNIT","MKN0844 TISBURY CREW","Lt Blue/L","QUANTITY","MKN0844 LTBLUE\L",,"8","523","702",,"80986","2212012",30,"N","194972385989",1,79.95,,"Y",1.00,32.0000,32.0000,79.95,0.00,79.95,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Lt Blue","SIZE ","L",,,,,,,,,,,,
1000980003,"1000980003","100098","UNIT","MKN0844 TISBURY CREW","Dk Green/XL","QUANTITY","MKN0844 DKGREEN\XL",,"8","523","702",,"80986","2099736",30,"N","888242621807",1,79.95,,"Y",1.00,32.0000,32.0000,79.95,0.00,79.95,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Dk Green","SIZE ","XL",,,,,,,,,,,,
1000980004,"1000980004","100098","UNIT","MKN0844 TISBURY CREW","GREEN/XL","QUANTITY","MKN0844 GREEN\XL",,"8","523","702",,"80986","2099705",30,"N","190375934847",1,79.95,,"Y",1.00,32.0000,32.0000,79.95,0.00,79.95,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","GREEN","SIZE ","XL",,,,,,,,,,,,
1000980005,"1000980005","100098","UNIT","MKN0844 TISBURY CREW","Lt Blue/XL","QUANTITY","MKN0844 LTBLUE\XL",,"8","523","702",,"80986","2212029",30,"N","194972386016",1,79.95,,"Y",1.00,32.0000,32.0000,79.95,0.00,79.95,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Lt Blue","SIZE ","XL",,,,,,,,,,,,
1000980006,"1000980006","100098","UNIT","MKN0844 TISBURY CREW","Orange/XL","QUANTITY","MKN0844 RUST\XL",,"8","523","702",,"80986","2099668",30,"N","888242936208",1,79.95,,"Y",1.00,32.0000,32.0000,79.95,0.00,79.95,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Orange","SIZE ","XL",,,,,,,,,,,,
1000980007,"1000980007","100098","UNIT","MKN0844 TISBURY CREW","Lt Blue/XXL","QUANTITY","MKN0844 LTBLUE\2XL",,"8","523","702",,"80986","2212036",30,"N","194972386023",1,79.95,,"Y",1.00,32.0000,32.0000,79.95,0.00,79.95,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Lt Blue","SIZE ","XXL",,,,,,,,,,,,
1000980008,"1000980008","100098","UNIT","MKN0844 TISBURY CREW","BLUE/L","QUANTITY","MKN0844 BLUE\L",,"8","523","702",,"80986","2144979",30,"N","190375484465",1,79.95,,"Y",1.00,32.0000,32.0000,79.95,0.00,79.95,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BLUE","SIZE ","L",,,,,,,,,,,,
